지점번호,지점명,관측시각,기온(C),풍속(m/s),풍향(deg),일사량(MJ/m2),일조시간(hr),전운량(0-10)
189,서귀포,2022-11-30 16:00,7.5,1.4,230,,0,10
189,서귀포,2022-11-30 17:00,7.2,3.1,180,,0,10
189,서귀포,2022-11-30 18:00,6.3,0.9,70,,0,10
189,서귀포,2022-11-30 19:00,5.3,1.2,250,,,10
189,서귀포,2022-11-30 20:00,5.4,2.5,70,,,10
189,서귀포,2022-11-30 21:00,6.1,1.9,250,,,10
189,서귀포,2022-11-30 22:00,5.6,1.2,50,,,10
189,서귀포,2022-11-30 23:00,6.1,1.1,250,,,10
189,서귀포,2022-12-01 0:00,6.1,2,50,,,10
189,서귀포,2022-12-01 1:00,5.9,0.8,270,,,10
189,서귀포,2022-12-01 2:00,6.1,2,200,,,10
189,서귀포,2022-12-01 3:00,5.4,1.1,50,,,10
189,서귀포,2022-12-01 4:00,5.9,0.4,0,,,10
189,서귀포,2022-12-01 5:00,5.2,1.6,20,,,10
189,서귀포,2022-12-01 6:00,4.7,1.9,70,,,10
189,서귀포,2022-12-01 7:00,5.5,1.5,50,,,8
189,서귀포,2022-12-01 8:00,5.3,0.8,20,,0,8
189,서귀포,2022-12-01 9:00,6.2,1.1,160,,0.6,7
189,서귀포,2022-12-01 10:00,7.6,0.8,140,,1,4
189,서귀포,2022-12-01 11:00,6.7,1.6,90,,0.9,7
189,서귀포,2022-12-01 12:00,8.2,1.4,160,,0.9,7
189,서귀포,2022-12-01 13:00,8.7,2.4,70,,1,7
189,서귀포,2022-12-01 14:00,7.4,1.4,90,,0.6,9
189,서귀포,2022-12-01 15:00,7.1,1.9,70,,0.3,8
189,서귀포,2022-12-01 16:00,7.6,0.5,200,,0.3,8
189,서귀포,2022-12-01 17:00,6.9,1.6,250,,0.4,6
189,서귀포,2022-12-01 18:00,5.7,1.2,90,,0.1,5
189,서귀포,2022-12-01 19:00,5.4,1.2,230,,,9
189,서귀포,2022-12-01 20:00,5.4,1.3,20,,,8
189,서귀포,2022-12-01 21:00,5.1,1.8,230,,,8
189,서귀포,2022-12-01 22:00,4.9,0.6,140,,,9
189,서귀포,2022-12-01 23:00,5.6,2.3,230,,,10
189,서귀포,2022-12-02 0:00,5.4,1.1,160,,,10
189,서귀포,2022-12-02 1:00,5.3,1,340,,,10
189,서귀포,2022-12-02 2:00,5.6,0.4,0,,,10
189,서귀포,2022-12-02 3:00,5,1.5,20,,,8
189,서귀포,2022-12-02 4:00,5.3,0.7,360,,,10
189,서귀포,2022-12-02 5:00,5.7,1.3,20,,,10
189,서귀포,2022-12-02 6:00,5,2,20,,,10
189,서귀포,2022-12-02 7:00,5.3,1.9,20,,,9
189,서귀포,2022-12-02 8:00,5.5,2.2,50,,0,8
189,서귀포,2022-12-02 9:00,6.5,2.4,50,,1,5
189,서귀포,2022-12-02 10:00,8,2.3,50,,1,2
189,서귀포,2022-12-02 11:00,8.8,2.8,50,,1,1
189,서귀포,2022-12-02 12:00,9.4,2.6,50,,1,2
189,서귀포,2022-12-02 13:00,10.1,2.3,70,,1,5
189,서귀포,2022-12-02 14:00,10.4,2.1,50,,1,6
189,서귀포,2022-12-02 15:00,9.7,3.1,50,,1,6
189,서귀포,2022-12-02 16:00,8.8,3.7,70,,1,7
189,서귀포,2022-12-02 17:00,7.8,3.3,70,,0.9,5
189,서귀포,2022-12-02 18:00,6.4,2.7,70,,0,1
189,서귀포,2022-12-02 19:00,6.5,2.2,50,,,0
189,서귀포,2022-12-02 20:00,7,2.5,20,,,9
189,서귀포,2022-12-02 21:00,7.5,2.2,20,,,8
189,서귀포,2022-12-02 22:00,7.8,1.8,20,,,10
189,서귀포,2022-12-02 23:00,8.7,1.7,20,,,10
189,서귀포,2022-12-03 0:00,9.2,1.5,20,,,8
189,서귀포,2022-12-03 1:00,10,1.3,20,,,9
189,서귀포,2022-12-03 2:00,10.5,1.3,20,,,3
189,서귀포,2022-12-03 3:00,10.6,1.1,20,,,10
189,서귀포,2022-12-03 4:00,10.3,1.1,20,,,10
189,서귀포,2022-12-03 5:00,10.4,1.2,20,,,9
189,서귀포,2022-12-03 6:00,10.9,1.2,20,,,9
189,서귀포,2022-12-03 7:00,11,0.9,20,,,9
189,서귀포,2022-12-03 8:00,10.3,1.2,50,,0,9
189,서귀포,2022-12-03 9:00,11,1.1,50,,0,9
189,서귀포,2022-12-03 10:00,11.7,2.2,20,,0,9
189,서귀포,2022-12-03 11:00,12.4,1.8,50,,0,9
189,서귀포,2022-12-03 12:00,12.1,1.2,20,,0,10
189,서귀포,2022-12-03 13:00,12.2,1.2,20,,0,10
189,서귀포,2022-12-03 14:00,12.1,0.8,50,,0,10
189,서귀포,2022-12-03 15:00,12.3,0.3,0,,0,10
189,서귀포,2022-12-03 16:00,11.4,0.4,0,,0,10
189,서귀포,2022-12-03 17:00,11.6,1.1,50,,0,10
189,서귀포,2022-12-03 18:00,11.7,2.1,70,,0,10
189,서귀포,2022-12-03 19:00,11.9,2,20,,,10
189,서귀포,2022-12-03 20:00,12,1.7,20,,,10
189,서귀포,2022-12-03 21:00,11.6,1,360,,,10
189,서귀포,2022-12-03 22:00,11.4,0.4,0,,,10
189,서귀포,2022-12-03 23:00,11.5,0.2,0,,,10
189,서귀포,2022-12-04 0:00,12,0.7,290,,,10
189,서귀포,2022-12-04 1:00,12.5,0.5,320,,,10
189,서귀포,2022-12-04 2:00,12.2,0.7,360,,,10
189,서귀포,2022-12-04 3:00,12,1,20,,,10
189,서귀포,2022-12-04 4:00,12.1,0.8,360,,,10
189,서귀포,2022-12-04 5:00,12,1.1,360,,,9
189,서귀포,2022-12-04 6:00,12.3,0.5,340,,,9
189,서귀포,2022-12-04 7:00,12.1,1.4,20,,,9
189,서귀포,2022-12-04 8:00,12.8,0.5,360,,0,10
189,서귀포,2022-12-04 9:00,13.4,0.4,0,,0,10
189,서귀포,2022-12-04 10:00,13.6,0.8,270,,0,10
189,서귀포,2022-12-04 11:00,13.5,2.1,200,,0,10
189,서귀포,2022-12-04 12:00,12.4,1,250,,0,10
189,서귀포,2022-12-04 13:00,13.2,0.3,0,,0,10
189,서귀포,2022-12-04 14:00,12.9,0.7,110,,0,10
189,서귀포,2022-12-04 15:00,12.5,0.7,360,,0,10
189,서귀포,2022-12-04 16:00,13,1.1,360,,0,10
189,서귀포,2022-12-04 17:00,12.7,0.5,340,,0,10
189,서귀포,2022-12-04 18:00,11.7,0.9,270,,0,10
189,서귀포,2022-12-04 19:00,11.5,0.5,320,,,10
189,서귀포,2022-12-04 20:00,11.4,0.5,320,,,8
189,서귀포,2022-12-04 21:00,11.3,0.7,270,,,10
189,서귀포,2022-12-04 22:00,9.9,0.4,0,,,5
189,서귀포,2022-12-04 23:00,10.3,0.2,0,,,10
189,서귀포,2022-12-05 0:00,10.2,0.8,340,,,10
189,서귀포,2022-12-05 1:00,9.9,0.5,360,,,10
189,서귀포,2022-12-05 2:00,9.9,0.7,340,,,10
189,서귀포,2022-12-05 3:00,10.2,0.7,340,,,10
189,서귀포,2022-12-05 4:00,10.2,1.1,360,,,10
189,서귀포,2022-12-05 5:00,9.9,1.4,20,,,10
189,서귀포,2022-12-05 6:00,10.1,1.2,360,,,10
189,서귀포,2022-12-05 7:00,10.4,1.1,360,,,10
189,서귀포,2022-12-05 8:00,10.4,1.1,360,,0,10
189,서귀포,2022-12-05 9:00,11.9,2.5,200,,0,10
189,서귀포,2022-12-05 10:00,11.7,1.9,200,,0,10
189,서귀포,2022-12-05 11:00,11.8,2.1,200,,0,10
189,서귀포,2022-12-05 12:00,11.6,2,200,,0,10
189,서귀포,2022-12-05 13:00,11.3,2.5,230,,0,10
189,서귀포,2022-12-05 14:00,11.8,2.7,180,,0,9
189,서귀포,2022-12-05 15:00,12.6,3.1,180,,0.6,7
189,서귀포,2022-12-05 16:00,12.4,3.2,180,,1,7
189,서귀포,2022-12-05 17:00,11,1.9,200,,0.6,5
189,서귀포,2022-12-05 18:00,9.9,0.4,0,,0.2,1
189,서귀포,2022-12-05 19:00,9.4,2,230,,,2
189,서귀포,2022-12-05 20:00,8.1,1.2,360,,,2
189,서귀포,2022-12-05 21:00,7.6,0.2,0,,,0
189,서귀포,2022-12-05 22:00,7.3,0.7,20,,,0
189,서귀포,2022-12-05 23:00,6.5,1.3,20,,,1
189,서귀포,2022-12-06 0:00,5.7,1.7,20,,,0
189,서귀포,2022-12-06 1:00,5.6,1.7,20,,,0
189,서귀포,2022-12-06 2:00,5,2.2,20,,,0
189,서귀포,2022-12-06 3:00,5.3,1.2,360,,,0
189,서귀포,2022-12-06 4:00,5.9,0.6,360,,,0
189,서귀포,2022-12-06 5:00,5,1,360,,,0
189,서귀포,2022-12-06 6:00,4.8,0.9,20,,,0
189,서귀포,2022-12-06 7:00,5.4,1.5,360,,,0
189,서귀포,2022-12-06 8:00,5.4,1.3,270,,0.1,1
189,서귀포,2022-12-06 9:00,7.8,1.3,270,,1,3
189,서귀포,2022-12-06 10:00,10,2.4,270,,1,7
189,서귀포,2022-12-06 11:00,10.8,2.2,200,,1,4
189,서귀포,2022-12-06 12:00,11.7,3.3,270,,1,4
189,서귀포,2022-12-06 13:00,11.2,2.6,290,,1,3
189,서귀포,2022-12-06 14:00,11.9,2.9,270,,1,2
189,서귀포,2022-12-06 15:00,11.3,3.9,270,,1,4
189,서귀포,2022-12-06 16:00,10.8,3.5,270,,1,3
189,서귀포,2022-12-06 17:00,9.9,3.1,250,,1,1
189,서귀포,2022-12-06 18:00,9.1,1.4,230,,0,2
189,서귀포,2022-12-06 19:00,8.3,1,360,,,2
189,서귀포,2022-12-06 20:00,8.2,1,230,,,8
189,서귀포,2022-12-06 21:00,7,1.2,290,,,0
189,서귀포,2022-12-06 22:00,7.5,0.9,290,,,1
189,서귀포,2022-12-06 23:00,7.4,1.4,270,,,8
189,서귀포,2022-12-07 0:00,7,1.1,250,,,8
189,서귀포,2022-12-07 1:00,7.8,1.5,270,,,8
189,서귀포,2022-12-07 2:00,8.2,0.7,340,,,10
189,서귀포,2022-12-07 3:00,9,1.2,340,,,9
189,서귀포,2022-12-07 4:00,7.9,0.8,360,,,7
189,서귀포,2022-12-07 5:00,8.1,0.4,0,,,4
189,서귀포,2022-12-07 6:00,8.3,0.4,0,,,8
189,서귀포,2022-12-07 7:00,9.3,0.8,320,,,9
189,서귀포,2022-12-07 8:00,9.3,1,270,,0,7
189,서귀포,2022-12-07 9:00,10.8,0.8,320,,0,9
189,서귀포,2022-12-07 10:00,10.9,2.7,270,,0.1,7
189,서귀포,2022-12-07 11:00,12.7,1.9,270,,1,4
189,서귀포,2022-12-07 12:00,13.7,2,250,,1,2
189,서귀포,2022-12-07 13:00,14.2,2.1,270,,1,2
189,서귀포,2022-12-07 14:00,15.6,1.5,180,,1,0
189,서귀포,2022-12-07 15:00,14.1,1.3,140,,1,0
189,서귀포,2022-12-07 16:00,13.9,1.9,160,,1,0
189,서귀포,2022-12-07 17:00,13.8,0.8,140,,1,0
189,서귀포,2022-12-07 18:00,11.8,1.7,360,,0.1,0
189,서귀포,2022-12-07 19:00,10.9,1.4,360,,,0
189,서귀포,2022-12-07 20:00,10,1,360,,,0
189,서귀포,2022-12-07 21:00,9.9,1.4,360,,,0
189,서귀포,2022-12-07 22:00,9.3,1.4,360,,,0
189,서귀포,2022-12-07 23:00,9.7,1.7,340,,,0
189,서귀포,2022-12-08 0:00,9,1.2,20,,,0
189,서귀포,2022-12-08 1:00,9.4,0.9,340,,,0
189,서귀포,2022-12-08 2:00,9.1,1.6,360,,,0
189,서귀포,2022-12-08 3:00,8.5,2.4,20,,,6
189,서귀포,2022-12-08 4:00,8.3,2.1,20,,,4
189,서귀포,2022-12-08 5:00,8.6,1.8,360,,,6
189,서귀포,2022-12-08 6:00,8.3,1.9,20,,,9
189,서귀포,2022-12-08 7:00,8.4,1.6,360,,,8
189,서귀포,2022-12-08 8:00,8.7,1.3,360,,0,9
189,서귀포,2022-12-08 9:00,10.4,1.3,360,,0.2,8
189,서귀포,2022-12-08 10:00,13.1,0.5,20,,0.1,9
189,서귀포,2022-12-08 11:00,13.6,0.3,0,,0.1,9
189,서귀포,2022-12-08 12:00,14.1,0.9,230,,0,9
189,서귀포,2022-12-08 13:00,13.9,0.9,160,,0,9
189,서귀포,2022-12-08 14:00,13.3,0.8,90,,0.1,9
189,서귀포,2022-12-08 15:00,13.4,0.5,110,,0.6,9
189,서귀포,2022-12-08 16:00,12.9,0.8,70,,0.1,9
189,서귀포,2022-12-08 17:00,12.1,0.9,50,,0,9
189,서귀포,2022-12-08 18:00,11.8,0.4,0,,0,7
189,서귀포,2022-12-08 19:00,11.2,0.7,20,,,6
189,서귀포,2022-12-08 20:00,10.7,0.1,0,,,6
189,서귀포,2022-12-08 21:00,10.1,0.3,0,,,8
189,서귀포,2022-12-08 22:00,9.1,1.4,360,,,6
189,서귀포,2022-12-08 23:00,8.9,1.3,360,,,4
189,서귀포,2022-12-09 0:00,9,1.5,360,,,9
189,서귀포,2022-12-09 1:00,9.1,1.4,20,,,9
189,서귀포,2022-12-09 2:00,9.2,1.6,360,,,6
189,서귀포,2022-12-09 3:00,9.1,1.3,360,,,9
189,서귀포,2022-12-09 4:00,8.9,1.8,20,,,9
189,서귀포,2022-12-09 5:00,8.2,1.7,20,,,8
189,서귀포,2022-12-09 6:00,8.1,1.6,20,,,9
189,서귀포,2022-12-09 7:00,8.4,1.8,360,,,8
189,서귀포,2022-12-09 8:00,9.8,1.5,360,,0,9
189,서귀포,2022-12-09 9:00,9.8,0.1,0,,0,10
189,서귀포,2022-12-09 10:00,11,1,20,,0,10
189,서귀포,2022-12-09 11:00,12.4,1.6,70,,0,10
189,서귀포,2022-12-09 12:00,13.1,1.9,70,,0,10
189,서귀포,2022-12-09 13:00,14.1,0.5,110,,0,10
189,서귀포,2022-12-09 14:00,14.4,1.1,70,,0,9
189,서귀포,2022-12-09 15:00,14.4,0.6,70,,0,8
189,서귀포,2022-12-09 16:00,14.2,1.3,70,,0.8,7
189,서귀포,2022-12-09 17:00,12.8,0.9,70,,0.2,3
189,서귀포,2022-12-09 18:00,12.1,1.2,50,,0,10
189,서귀포,2022-12-09 19:00,11.8,0.7,50,,,9
189,서귀포,2022-12-09 20:00,11.3,0.9,340,,,3
189,서귀포,2022-12-09 21:00,10.9,1.8,20,,,3
189,서귀포,2022-12-09 22:00,10.7,1.4,360,,,1
189,서귀포,2022-12-09 23:00,10.9,1.1,360,,,9
189,서귀포,2022-12-10 0:00,10.3,1.3,360,,,0
189,서귀포,2022-12-10 1:00,9.9,1.6,360,,,4
189,서귀포,2022-12-10 2:00,9.3,1.8,360,,,1
189,서귀포,2022-12-10 3:00,9,1.5,360,,,0
189,서귀포,2022-12-10 4:00,8.9,1.6,360,,,4
189,서귀포,2022-12-10 5:00,9.1,1.5,360,,,6
189,서귀포,2022-12-10 6:00,9.7,1.5,360,,,8
189,서귀포,2022-12-10 7:00,9.7,1.4,360,,,9
189,서귀포,2022-12-10 8:00,10.2,1.3,360,,0,8
189,서귀포,2022-12-10 9:00,12.5,0.2,0,,0.5,9
189,서귀포,2022-12-10 10:00,13.7,0.4,0,,0.1,9
189,서귀포,2022-12-10 11:00,14.3,0.7,200,,0,9
189,서귀포,2022-12-10 12:00,15,1.6,230,,0,9
189,서귀포,2022-12-10 13:00,16.2,2.5,200,,0.3,5
189,서귀포,2022-12-10 14:00,16.5,2.4,230,,0.7,6
189,서귀포,2022-12-10 15:00,15.8,2.5,230,,0.5,9
189,서귀포,2022-12-10 16:00,15.4,0.8,250,,0,10
189,서귀포,2022-12-10 17:00,14.6,0.7,250,,0,10
189,서귀포,2022-12-10 18:00,14.3,0.5,250,,0,10
189,서귀포,2022-12-10 19:00,12.9,0.9,250,,,10
189,서귀포,2022-12-10 20:00,12.8,0.8,200,,,10
189,서귀포,2022-12-10 21:00,12.2,0.9,20,,,10
189,서귀포,2022-12-10 22:00,11.8,0,0,,,9
189,서귀포,2022-12-10 23:00,11.8,1.6,20,,,10
189,서귀포,2022-12-11 0:00,11.5,0.6,360,,,9
189,서귀포,2022-12-11 1:00,11.4,0.7,360,,,10
189,서귀포,2022-12-11 2:00,12,1.2,20,,,9
189,서귀포,2022-12-11 3:00,12.1,0.4,0,,,10
189,서귀포,2022-12-11 4:00,11.6,1.1,360,,,10
189,서귀포,2022-12-11 5:00,10.9,1.5,270,,,9
189,서귀포,2022-12-11 6:00,9.8,2.9,250,,,9
189,서귀포,2022-12-11 7:00,9,3.5,230,,,4
189,서귀포,2022-12-11 8:00,9.3,1.1,270,,0,2
189,서귀포,2022-12-11 9:00,10.1,1.9,50,,0.9,0
189,서귀포,2022-12-11 10:00,11.2,2.3,230,,0.8,0
189,서귀포,2022-12-11 11:00,10.6,2.8,180,,1,4
189,서귀포,2022-12-11 12:00,11.5,1.3,230,,1,2
189,서귀포,2022-12-11 13:00,11.9,2.1,180,,1,1
189,서귀포,2022-12-11 14:00,11.4,1.7,180,,1,0
189,서귀포,2022-12-11 15:00,10.4,1.4,70,,1,0
189,서귀포,2022-12-11 16:00,10.6,0.6,340,,1,1
189,서귀포,2022-12-11 17:00,9.4,1.7,360,,1,0
189,서귀포,2022-12-11 18:00,8.3,1.7,20,,0.1,0
189,서귀포,2022-12-11 19:00,8.1,0.8,320,,,2
189,서귀포,2022-12-11 20:00,7.6,0.8,110,,,0
189,서귀포,2022-12-11 21:00,7.9,1.9,180,,,0
189,서귀포,2022-12-11 22:00,9.2,2.8,20,,,0
189,서귀포,2022-12-11 23:00,7.9,1,50,,,0
189,서귀포,2022-12-12 0:00,6.2,1.5,20,,,0
189,서귀포,2022-12-12 1:00,6.7,1.4,360,,,4
189,서귀포,2022-12-12 2:00,7.1,1,360,,,5
189,서귀포,2022-12-12 3:00,7.7,1.2,20,,,8
189,서귀포,2022-12-12 4:00,8.2,0.6,340,,,9
189,서귀포,2022-12-12 5:00,8,0.7,360,,,10
189,서귀포,2022-12-12 6:00,7.5,1.8,20,,,10
189,서귀포,2022-12-12 7:00,7.4,1.7,360,,,5
189,서귀포,2022-12-12 8:00,7.5,1.6,360,,0,1
189,서귀포,2022-12-12 9:00,10,0.2,0,,0.4,9
189,서귀포,2022-12-12 10:00,11.5,0.2,0,,0,9
189,서귀포,2022-12-12 11:00,11.5,0.3,0,,0,10
189,서귀포,2022-12-12 12:00,11.5,1.4,270,,0,10
189,서귀포,2022-12-12 13:00,12.9,1.3,270,,0.1,9
189,서귀포,2022-12-12 14:00,14.3,2.2,250,,0.6,3
189,서귀포,2022-12-12 15:00,14.1,2.2,270,,1,7
189,서귀포,2022-12-12 16:00,12.6,2.3,270,,0.2,9
189,서귀포,2022-12-12 17:00,12,1.8,270,,0,9
189,서귀포,2022-12-12 18:00,10,4,270,,0,9
189,서귀포,2022-12-12 19:00,10.1,1.8,250,,,8
189,서귀포,2022-12-12 20:00,9.3,1.2,270,,,2
189,서귀포,2022-12-12 21:00,9,1.1,320,,,0
189,서귀포,2022-12-12 22:00,9.6,1.9,270,,,7
189,서귀포,2022-12-12 23:00,8.7,1.8,270,,,2
189,서귀포,2022-12-13 0:00,8.4,1.7,270,,,6
189,서귀포,2022-12-13 1:00,8.7,1.4,250,,,8
189,서귀포,2022-12-13 2:00,8.9,2.4,270,,,4
189,서귀포,2022-12-13 3:00,8.5,2.7,270,,,0
189,서귀포,2022-12-13 4:00,8.3,2.4,290,,,0
189,서귀포,2022-12-13 5:00,8.1,3.1,270,,,0
189,서귀포,2022-12-13 6:00,7.3,1.1,290,,,0
189,서귀포,2022-12-13 7:00,6,1,290,,,0
189,서귀포,2022-12-13 8:00,6.7,0.9,290,,0.1,0
189,서귀포,2022-12-13 9:00,8.4,1.5,320,,1,0
189,서귀포,2022-12-13 10:00,10,2.9,270,,1,2
189,서귀포,2022-12-13 11:00,11.5,1.7,290,,1,2
189,서귀포,2022-12-13 12:00,11.5,2.6,320,,1,1
189,서귀포,2022-12-13 13:00,11.5,2.1,320,,1,1
189,서귀포,2022-12-13 14:00,12,2.4,290,,1,4
189,서귀포,2022-12-13 15:00,11.1,3.4,270,,0.9,2
189,서귀포,2022-12-13 16:00,10.9,2.6,270,,1,2
189,서귀포,2022-12-13 17:00,10.3,2.4,270,,0.2,3
189,서귀포,2022-12-13 18:00,9.8,2.3,270,,0,1
189,서귀포,2022-12-13 19:00,9.7,2.8,270,,,3
189,서귀포,2022-12-13 20:00,9.9,2,270,,,3
189,서귀포,2022-12-13 21:00,9.7,1.7,290,,,4
189,서귀포,2022-12-13 22:00,8.4,2.1,290,,,0
189,서귀포,2022-12-13 23:00,7.7,2.9,270,,,2
189,서귀포,2022-12-14 0:00,7,2.5,290,,,4
189,서귀포,2022-12-14 1:00,5.8,3.2,270,,,2
189,서귀포,2022-12-14 2:00,5.7,2,290,,,10
189,서귀포,2022-12-14 3:00,5.3,1.6,320,,,7
189,서귀포,2022-12-14 4:00,4.6,1.8,320,,,8
189,서귀포,2022-12-14 5:00,4.1,2.2,290,,,7
189,서귀포,2022-12-14 6:00,3.9,2,320,,,8
189,서귀포,2022-12-14 7:00,3.5,2.4,270,,,4
189,서귀포,2022-12-14 8:00,3.9,2.4,270,,0,6
189,서귀포,2022-12-14 9:00,3.3,2.1,270,,0.6,8
189,서귀포,2022-12-14 10:00,4.2,2.1,270,,0.6,7
189,서귀포,2022-12-14 11:00,5.5,2.3,290,,0.8,9
189,서귀포,2022-12-14 12:00,5.7,3.1,270,,0.9,7
189,서귀포,2022-12-14 13:00,6.1,3.4,250,,1,6
189,서귀포,2022-12-14 14:00,5.9,2,250,,0.9,7
189,서귀포,2022-12-14 15:00,7,2,360,,1,3
189,서귀포,2022-12-14 16:00,4.6,1.7,250,,0.3,4
189,서귀포,2022-12-14 17:00,4,1.3,200,,0.5,4
189,서귀포,2022-12-14 18:00,3.5,0.9,360,,0,7
189,서귀포,2022-12-14 19:00,3.3,1.2,230,,,7
189,서귀포,2022-12-14 20:00,2.8,1,20,,,4
189,서귀포,2022-12-14 21:00,3.2,0.3,0,,,5
189,서귀포,2022-12-14 22:00,3.5,0.2,0,,,7
189,서귀포,2022-12-14 23:00,3.1,1.4,20,,,6
189,서귀포,2022-12-15 0:00,3.7,0.1,0,,,9
189,서귀포,2022-12-15 1:00,3.5,0.6,320,,,2
189,서귀포,2022-12-15 2:00,3.6,0.5,20,,,7
189,서귀포,2022-12-15 3:00,3.2,0.6,50,,,8
189,서귀포,2022-12-15 4:00,3.4,1.1,20,,,6
189,서귀포,2022-12-15 5:00,4,0.2,0,,,9
189,서귀포,2022-12-15 6:00,4.4,0.8,290,,,4
189,서귀포,2022-12-15 7:00,4,1.6,250,,,3
189,서귀포,2022-12-15 8:00,3.4,0.8,340,,0,3
189,서귀포,2022-12-15 9:00,5,1.9,20,,1,1
189,서귀포,2022-12-15 10:00,6.5,2,50,,0.9,4
189,서귀포,2022-12-15 11:00,7.5,1.1,70,,0.9,4
189,서귀포,2022-12-15 12:00,7.7,1,90,,0.9,5
189,서귀포,2022-12-15 13:00,9.6,1.1,140,,0.9,6
189,서귀포,2022-12-15 14:00,9.6,0.7,110,,0.5,7
189,서귀포,2022-12-15 15:00,9.7,1.7,200,,1,6
189,서귀포,2022-12-15 16:00,9.8,2.2,230,,1,4
189,서귀포,2022-12-15 17:00,8.4,1.2,250,,1,1
189,서귀포,2022-12-15 18:00,7.8,0.6,320,,0,1
189,서귀포,2022-12-15 19:00,6.5,1.4,360,,,0
189,서귀포,2022-12-15 20:00,6.3,0.8,360,,,0
189,서귀포,2022-12-15 21:00,7.1,0.8,360,,,0
189,서귀포,2022-12-15 22:00,6.2,0.6,320,,,0
189,서귀포,2022-12-15 23:00,6.3,0.3,0,,,0
189,서귀포,2022-12-16 0:00,6.6,0.3,0,,,9
189,서귀포,2022-12-16 1:00,8.2,1.5,360,,,10
189,서귀포,2022-12-16 2:00,7.9,0.7,290,,,8
189,서귀포,2022-12-16 3:00,7.9,0.3,0,,,9
189,서귀포,2022-12-16 4:00,8.2,0.1,0,,,10
189,서귀포,2022-12-16 5:00,8.6,0.9,340,,,10
189,서귀포,2022-12-16 6:00,7.9,2,50,,,9
189,서귀포,2022-12-16 7:00,7.8,0.9,360,,,9
189,서귀포,2022-12-16 8:00,8.1,0.6,340,,0,7
189,서귀포,2022-12-16 9:00,9.2,0.9,20,,0.1,7
189,서귀포,2022-12-16 10:00,10.8,1.5,230,,0,7
189,서귀포,2022-12-16 11:00,11.6,1.8,180,,0.1,9
189,서귀포,2022-12-16 12:00,10.9,1.8,180,,0,10
189,서귀포,2022-12-16 13:00,10.3,1.1,180,,0,10
189,서귀포,2022-12-16 14:00,11.1,0.7,290,,0,10
189,서귀포,2022-12-16 15:00,10.5,1.5,250,,0,10
189,서귀포,2022-12-16 16:00,10.4,0.5,360,,0,10
189,서귀포,2022-12-16 17:00,10.1,0.9,50,,0,10
189,서귀포,2022-12-16 18:00,10.1,0.7,50,,0,10
189,서귀포,2022-12-16 19:00,9.6,1,20,,,9
189,서귀포,2022-12-16 20:00,10,0.2,0,,,10
189,서귀포,2022-12-16 21:00,9.6,1.3,360,,,10
189,서귀포,2022-12-16 22:00,7.8,1.6,70,,,10
189,서귀포,2022-12-16 23:00,7.4,1.6,70,,,10
189,서귀포,2022-12-17 0:00,7.7,0.6,70,,,10
189,서귀포,2022-12-17 1:00,7,0.9,360,,,10
189,서귀포,2022-12-17 2:00,6.5,1,20,,,9
189,서귀포,2022-12-17 3:00,6.7,0.5,20,,,10
189,서귀포,2022-12-17 4:00,6.7,0.3,0,,,10
189,서귀포,2022-12-17 5:00,6.4,1,70,,,10
189,서귀포,2022-12-17 6:00,6.5,1.8,180,,,10
189,서귀포,2022-12-17 7:00,6.4,1.7,290,,,10
189,서귀포,2022-12-17 8:00,4.7,0.5,140,,0,10
189,서귀포,2022-12-17 9:00,4.4,2,270,,0,10
189,서귀포,2022-12-17 10:00,4.4,2.8,270,,0,10
189,서귀포,2022-12-17 11:00,4.5,1.8,320,,0,10
189,서귀포,2022-12-17 12:00,5.7,1.9,290,,0.5,8
189,서귀포,2022-12-17 13:00,4.3,2.2,320,,0.7,8
189,서귀포,2022-12-17 14:00,5.2,1.7,320,,0.5,8
189,서귀포,2022-12-17 15:00,3.5,1.6,340,,0.6,9
189,서귀포,2022-12-17 16:00,1.9,1.3,320,,0.2,9
189,서귀포,2022-12-17 17:00,1.3,2,320,,0.1,9
189,서귀포,2022-12-17 18:00,0.9,1.8,340,,0,8
189,서귀포,2022-12-17 19:00,0.4,1.8,290,,,9
189,서귀포,2022-12-17 20:00,0.7,1.7,290,,,9
189,서귀포,2022-12-17 21:00,1.3,3,290,,,9
189,서귀포,2022-12-17 22:00,0.3,1.8,270,,,9
189,서귀포,2022-12-17 23:00,-0.7,2.7,270,,,9
189,서귀포,2022-12-18 0:00,0.1,2.6,320,,,9
189,서귀포,2022-12-18 1:00,-0.1,2.2,290,,,9
189,서귀포,2022-12-18 2:00,-1.5,2.4,320,,,10
189,서귀포,2022-12-18 3:00,-1.1,2.1,320,,,10
189,서귀포,2022-12-18 4:00,0.1,2.8,290,,,10
189,서귀포,2022-12-18 5:00,-0.8,1.6,340,,,10
189,서귀포,2022-12-18 6:00,-0.9,1.9,290,,,10
189,서귀포,2022-12-18 7:00,-1.1,1.8,290,,,10
189,서귀포,2022-12-18 8:00,-0.4,1.4,290,,0,10
189,서귀포,2022-12-18 9:00,0,0.7,270,,0.2,7
189,서귀포,2022-12-18 10:00,-0.1,1.9,270,,0.4,8
189,서귀포,2022-12-18 11:00,2.4,2.3,290,,0.5,9
189,서귀포,2022-12-18 12:00,1.1,3,270,,0.5,7
189,서귀포,2022-12-18 13:00,3,3.8,290,,0.6,7
